,OpenTime,hour,minute,day,month,year,open,high,low,close,volume,prev_close,prev_open,color,pivot_high,pivot_low,atr,center,up,down,in_uptrend,lowerband,upperband
105,2023-10-04 10:10:00,10.0,10.0,4.0,10.0,2023.0,1.1283,1.131,1.1265,1.1303,206557.5,1.1284,1.1246,1,0.0,0.0,0.004833173880138637,1.122228963,1.1096627109116395,1.1347952150883605,True,1.1132189462931155,1.1312389797068845
106,2023-10-04 10:11:00,10.0,11.0,4.0,10.0,2023.0,1.1303,1.136,1.1303,1.1354,412202.7,1.1303,1.1283,1,0.0,0.0,0.005266586940069227,1.122228963,1.10853583695582,1.13592208904418,True,1.1132189462931155,1.1312389797068845
107,2023-10-04 10:12:00,10.0,12.0,4.0,10.0,2023.0,1.1354,1.1371,1.1333,1.134,261690.7,1.1354,1.1303,-1,0.0,0.0,0.0045332934700346265,1.122228963,1.1104423999779098,1.13401552602209,True,1.1132189462931155,1.13401552602209
108,2023-10-04 10:13:00,10.0,13.0,4.0,10.0,2023.0,1.1339,1.1364,1.1317,1.1349,158803.1,1.134,1.1354,1,0.0,0.0,0.0046166467350173875,1.122228963,1.1102256814889548,1.134232244511045,True,1.1132189462931155,1.13401552602209
109,2023-10-04 10:14:00,10.0,14.0,4.0,10.0,2023.0,1.1351,1.1373,1.1339,1.1346,193247.9,1.1349,1.1339,-1,0.0,0.0,0.004008323367508729,1.122228963,1.1118073222444773,1.1326506037555226,True,1.1132189462931155,1.1326506037555226
110,2023-10-04 10:15:00,10.0,15.0,4.0,10.0,2023.0,1.1347,1.1362,1.1312,1.1324,280065.0,1.1346,1.1351,-1,0.0,0.0,0.0045041616837544225,1.122228963,1.1105181426222384,1.1339397833777616,True,1.1132189462931155,1.1339397833777616
111,2023-10-04 10:16:00,10.0,16.0,4.0,10.0,2023.0,1.1324,1.1448,1.1315,1.1421,818458.3,1.1324,1.1347,1,0.0,0.0,0.008902080841877255,1.122228963,1.0990835528111191,1.1453743731888808,True,1.1132189462931155,1.1339397833777616
112,2023-10-04 10:17:00,10.0,17.0,4.0,10.0,2023.0,1.1421,1.1439,1.1391,1.1432,332343.7,1.1421,1.1324,1,0.0,1.1312,0.006851040420938585,1.125219309,1.1074066039055597,1.1430320140944403,True,1.1132189462931155,1.1430320140944403
113,2023-10-04 10:18:00,10.0,18.0,4.0,10.0,2023.0,1.1436,1.1483,1.14,1.1405,498263.1,1.1432,1.1421,-1,0.0,0.0,0.007575520210469391,1.125219309,1.1055229564527795,1.1449156615472205,True,1.1132189462931155,1.1449156615472205
114,2023-10-04 10:19:00,10.0,19.0,4.0,10.0,2023.0,1.1405,1.1424,1.1375,1.1405,237766.6,1.1405,1.1436,-1,0.0,0.0,0.006237760105234759,1.125219309,1.1090011327263896,1.1414374852736104,True,1.1132189462931155,1.1414374852736104
115,2023-10-04 10:20:00,10.0,20.0,4.0,10.0,2023.0,1.1404,1.1408,1.1384,1.1401,154444.8,1.1405,1.1405,-1,1.1483,0.0,0.004318880052617358,1.132912873,1.1216837848631949,1.144141961136805,True,1.1216837848631949,1.1414374852736104
116,2023-10-04 10:21:00,10.0,21.0,4.0,10.0,2023.0,1.1401,1.1417,1.139,1.14,127163.0,1.1401,1.1404,-1,0.0,1.1375,0.0035094400263086414,1.134441915,1.1253173709315976,1.1435664590684025,True,1.1253173709315976,1.1414374852736104
117,2023-10-04 10:22:00,10.0,22.0,4.0,10.0,2023.0,1.1398,1.1398,1.1353,1.1367,264868.3,1.14,1.1401,-1,0.0,0.0,0.004104720013154284,1.134441915,1.1237696429657988,1.1451141870342012,True,1.1253173709315976,1.1414374852736104
118,2023-10-04 10:23:00,10.0,23.0,4.0,10.0,2023.0,1.1367,1.1487,1.1359,1.1484,652490.5,1.1367,1.1398,1,0.0,0.0,0.008452360006577214,1.134441915,1.1124657789828993,1.1564180510171007,True,1.1253173709315976,1.1414374852736104
119,2023-10-04 10:24:00,10.0,24.0,4.0,10.0,2023.0,1.1483,1.1492,1.1416,1.145,645375.1,1.1484,1.1367,-1,0.0,1.1353,0.008026180003288632,1.134727943,1.1138598749914495,1.1555960110085504,True,1.1253173709315976,1.1555960110085504
120,2023-10-04 10:25:00,10.0,25.0,4.0,10.0,2023.0,1.1453,1.1455,1.1411,1.1417,323275.8,1.145,1.1483,-1,0.0,0.0,0.006213090001644296,1.134727943,1.1185739089957247,1.150881977004275,True,1.1253173709315976,1.150881977004275
121,2023-10-04 10:26:00,10.0,26.0,4.0,10.0,2023.0,1.1417,1.1452,1.1396,1.1451,256854.3,1.1417,1.1453,1,1.1492,0.0,0.005906545000822173,1.139551962,1.1241949449978625,1.1549089790021376,True,1.1253173709315976,1.150881977004275
122,2023-10-04 10:27:00,10.0,27.0,4.0,10.0,2023.0,1.1451,1.1453,1.1405,1.1427,145789.9,1.1451,1.1417,-1,0.0,0.0,0.005353272500411044,1.139551962,1.1256334534989314,1.1534704705010688,True,1.1256334534989314,1.150881977004275
123,2023-10-04 10:28:00,10.0,28.0,4.0,10.0,2023.0,1.1426,1.1497,1.1416,1.1459,284465.1,1.1427,1.1451,1,0.0,1.1396,0.006726636250205521,1.139567975,1.1220787207494658,1.1570572292505343,True,1.1256334534989314,1.150881977004275
124,2023-10-04 10:29:00,10.0,29.0,4.0,10.0,2023.0,1.1461,1.1483,1.1447,1.1464,286353.4,1.1459,1.1426,1,0.0,0.0,0.005163318125102784,1.139567975,1.126143347874733,1.1529926021252672,True,1.126143347874733,1.150881977004275
125,2023-10-04 10:30:00,10.0,30.0,4.0,10.0,2023.0,1.1463,1.153,1.1443,1.151,623572.0,1.1464,1.1461,1,0.0,0.0,0.006931659062551357,1.139567975,1.1215456614373664,1.1575902885626337,True,1.126143347874733,1.150881977004275
126,2023-10-04 10:31:00,10.0,31.0,4.0,10.0,2023.0,1.1511,1.1511,1.1452,1.1479,338873.6,1.151,1.1463,-1,0.0,0.0,0.006415829531275686,1.139567975,1.1228868182186833,1.1562491317813168,True,1.126143347874733,1.1562491317813168
127,2023-10-04 10:32:00,10.0,32.0,4.0,10.0,2023.0,1.1479,1.1486,1.1429,1.1456,385272.0,1.1479,1.1511,-1,1.153,0.0,0.006057914765637862,1.144045317,1.1282947386093416,1.1597958953906584,True,1.1282947386093416,1.1562491317813168
128,2023-10-04 10:33:00,10.0,33.0,4.0,10.0,2023.0,1.1455,1.1456,1.142,1.1435,300874.5,1.1456,1.1479,-1,0.0,0.0,0.004828957382818955,1.144045317,1.1314900278046707,1.1566006061953293,True,1.1314900278046707,1.1562491317813168
129,2023-10-04 10:34:00,10.0,34.0,4.0,10.0,2023.0,1.1435,1.1478,1.1417,1.142,300246.1,1.1435,1.1455,-1,0.0,0.0,0.005464478691409475,1.144045317,1.1298376724023353,1.1582529615976647,True,1.1314900278046707,1.1562491317813168
130,2023-10-04 10:35:00,10.0,35.0,4.0,10.0,2023.0,1.1417,1.142,1.1367,1.1397,612646.8,1.142,1.1435,-1,0.0,0.0,0.005382239345704668,1.144045317,1.130051494701168,1.158039139298832,True,1.1314900278046707,1.1562491317813168
131,2023-10-04 10:36:00,10.0,36.0,4.0,10.0,2023.0,1.1397,1.14,1.1371,1.1378,260196.3,1.1397,1.1417,-1,0.0,0.0,0.004141119672852285,1.144045317,1.133278405850584,1.154812228149416,True,1.133278405850584,1.154812228149416
132,2023-10-04 10:37:00,10.0,37.0,4.0,10.0,2023.0,1.1377,1.14,1.1374,1.1386,257624.4,1.1378,1.1397,1,0.0,1.1367,0.00337055983642611,1.141596878,1.1328334224252923,1.150360333574708,True,1.133278405850584,1.150360333574708
133,2023-10-04 10:38:00,10.0,38.0,4.0,10.0,2023.0,1.1385,1.1386,1.1331,1.1337,391163.8,1.1386,1.1377,-1,0.0,0.0,0.004435279918213086,1.141596878,1.130065150212646,1.1531286057873542,True,1.133278405850584,1.150360333574708
134,2023-10-04 10:39:00,10.0,39.0,4.0,10.0,2023.0,1.1337,1.135,1.1314,1.1331,314550.1,1.1337,1.1385,-1,0.0,0.0,0.004017639959106567,1.141596878,1.131151014106323,1.1520427418936772,False,1.133278405850584,1.150360333574708
135,2023-10-04 10:40:00,10.0,40.0,4.0,10.0,2023.0,1.1332,1.134,1.1272,1.1296,697971.1,1.1331,1.1337,-1,0.0,0.0,0.005408819979553242,1.141596878,1.1275339460531617,1.1556598099468385,False,1.1275339460531617,1.150360333574708
136,2023-10-04 10:41:00,10.0,41.0,4.0,10.0,2023.0,1.1295,1.1313,1.1273,1.1281,199534.5,1.1296,1.1332,-1,0.0,0.0,0.004704409989776623,1.141596878,1.1293654120265808,1.1538283439734194,False,1.1293654120265808,1.150360333574708
137,2023-10-04 10:42:00,10.0,42.0,4.0,10.0,2023.0,1.1281,1.1289,1.123,1.1262,390512.6,1.1281,1.1295,-1,0.0,0.0,0.00530220499488832,1.141596878,1.1278111450132904,1.1553826109867098,False,1.1278111450132904,1.150360333574708
138,2023-10-04 10:43:00,10.0,43.0,4.0,10.0,2023.0,1.126,1.13,1.1256,1.13,219455.2,1.1262,1.1281,1,0.0,0.0,0.004851102497444139,1.141596878,1.1289840115066454,1.1542097444933548,False,1.1289840115066454,1.150360333574708
139,2023-10-04 10:44:00,10.0,44.0,4.0,10.0,2023.0,1.1298,1.1303,1.1248,1.1272,211017.5,1.13,1.126,-1,0.0,1.123,0.0051755512487221,1.135397919,1.1219414857533225,1.1488543522466776,False,1.1289840115066454,1.1488543522466776
140,2023-10-04 10:45:00,10.0,45.0,4.0,10.0,2023.0,1.1269,1.1289,1.1239,1.1241,331728.5,1.1272,1.1298,-1,0.0,0.0,0.005087775624361107,1.135397919,1.1221697023766612,1.148626135623339,False,1.1221697023766612,1.148626135623339
141,2023-10-04 10:46:00,10.0,46.0,4.0,10.0,2023.0,1.1241,1.1273,1.121,1.1211,316293.6,1.1241,1.1269,-1,1.1303,0.0,0.00569388781218054,1.133698613,1.1188945046883305,1.1485027213116694,False,1.1221697023766612,1.1485027213116694
142,2023-10-04 10:47:00,10.0,47.0,4.0,10.0,2023.0,1.121,1.1272,1.1208,1.1268,265990.9,1.1211,1.1241,1,0.0,0.0,0.0060469439060902505,1.133698613,1.1179765588441652,1.1494206671558347,False,1.1179765588441652,1.1485027213116694
143,2023-10-04 10:48:00,10.0,48.0,4.0,10.0,2023.0,1.1271,1.133,1.1267,1.1328,297876.9,1.1268,1.121,1,0.0,0.0,0.006173471953045111,1.133698613,1.1176475859220827,1.1497496400779172,False,1.1179765588441652,1.1485027213116694
144,2023-10-04 10:49:00,10.0,49.0,4.0,10.0,2023.0,1.1327,1.1354,1.1286,1.1292,278717.0,1.1328,1.1271,-1,0.0,1.1208,0.006486735976522514,1.129399075,1.1125335614610414,1.1462645885389586,False,1.1179765588441652,1.1462645885389586
145,2023-10-04 10:50:00,10.0,50.0,4.0,10.0,2023.0,1.1291,1.1297,1.122,1.1233,293835.3,1.1292,1.1327,-1,0.0,0.0,0.007093367988261166,1.129399075,1.110956318230521,1.147841831769479,False,1.1179765588441652,1.1462645885389586
146,2023-10-04 10:51:00,10.0,51.0,4.0,10.0,2023.0,1.1233,1.1256,1.121,1.1256,339987.3,1.1233,1.1291,1,1.1354,0.0,0.005846683994130552,1.131399383,1.1161980046152606,1.1466007613847393,False,1.1179765588441652,1.1462645885389586
147,2023-10-04 10:52:00,10.0,52.0,4.0,10.0,2023.0,1.1252,1.1259,1.1239,1.1256,89339.8,1.1256,1.1233,1,0.0,0.0,0.003923341997065277,1.131399383,1.1211986938076302,1.1416000721923698,False,1.1211986938076302,1.1416000721923698
148,2023-10-04 10:53:00,10.0,53.0,4.0,10.0,2023.0,1.1255,1.128,1.1247,1.125,119419.6,1.1256,1.1252,-1,0.0,1.121,0.003611670998532568,1.127932922,1.1185425774038154,1.1373232665961848,False,1.1211986938076302,1.1373232665961848
149,2023-10-04 10:54:00,10.0,54.0,4.0,10.0,2023.0,1.1249,1.125,1.1231,1.1241,87595.2,1.125,1.1255,-1,0.0,0.0,0.0027558354992662905,1.127932922,1.1207677497019077,1.1350980942980924,False,1.1211986938076302,1.1350980942980924
150,2023-10-04 10:55:00,10.0,55.0,4.0,10.0,2023.0,1.1239,1.1263,1.1179,1.119,377535.6,1.1241,1.1249,-1,1.128,0.0,0.005577917749633237,1.127955281,1.1134526948509536,1.1424578671490464,False,1.1211986938076302,1.1350980942980924
151,2023-10-04 10:56:00,10.0,56.0,4.0,10.0,2023.0,1.1188,1.121,1.1164,1.118,226817.7,1.119,1.1239,-1,0.0,0.0,0.005088958874816587,1.127955281,1.114723987925477,1.141186574074523,False,1.114723987925477,1.1350980942980924
152,2023-10-04 10:57:00,10.0,57.0,4.0,10.0,2023.0,1.1183,1.119,1.1125,1.1133,555132.5,1.118,1.1188,-1,0.0,0.0,0.005794479437408269,1.127955281,1.1128896344627384,1.1430209275372616,False,1.114723987925477,1.1350980942980924
153,2023-10-04 10:58:00,10.0,58.0,4.0,10.0,2023.0,1.1137,1.1184,1.113,1.1149,498133.8,1.1133,1.1183,1,0.0,0.0,0.00559723971870417,1.127955281,1.113402457731369,1.142508104268631,False,1.113402457731369,1.1350980942980924
154,2023-10-04 10:59:00,10.0,59.0,4.0,10.0,2023.0,1.1149,1.115,1.1134,1.114,294339.1,1.1149,1.1137,-1,0.0,1.1125,0.003598619859352108,1.122803521,1.1134471093656846,1.1321599326343155,False,1.1134471093656846,1.1321599326343155
155,2023-10-04 11:00:00,11.0,0.0,4.0,10.0,2023.0,1.1137,1.1179,1.1101,1.1122,633336.2,1.114,1.1149,-1,0.0,0.0,0.005699309929675957,1.122803521,1.1079853151828425,1.1376217268171576,False,1.1134471093656846,1.1321599326343155
156,2023-10-04 11:01:00,11.0,1.0,4.0,10.0,2023.0,1.1121,1.1214,1.1119,1.1184,381428.4,1.1122,1.1137,1,0.0,0.0,0.0075996549648379,1.122803521,1.1030444180914214,1.1425626239085787,False,1.1030444180914214,1.1321599326343155
157,2023-10-04 11:02:00,11.0,2.0,4.0,10.0,2023.0,1.1184,1.1184,1.1133,1.1177,180932.8,1.1184,1.1121,-1,0.0,1.1101,0.006349827482419002,1.118569014,1.1020594625457105,1.1350785654542894,False,1.1030444180914214,1.1321599326343155
158,2023-10-04 11:03:00,11.0,3.0,4.0,10.0,2023.0,1.1177,1.125,1.1154,1.1198,344126.0,1.1177,1.1184,1,0.0,0.0,0.007974913741209528,1.118569014,1.0978342382728552,1.1393037897271447,False,1.1030444180914214,1.1321599326343155
159,2023-10-04 11:04:00,11.0,4.0,4.0,10.0,2023.0,1.1198,1.1225,1.1193,1.1223,186410.1,1.1198,1.1177,1,0.0,0.0,0.00558745687060481,1.118569014,1.1040416261364274,1.1330964018635725,False,1.1040416261364274,1.1321599326343155
160,2023-10-04 11:05:00,11.0,5.0,4.0,10.0,2023.0,1.1224,1.1239,1.1204,1.122,142685.8,1.1223,1.1198,-1,1.125,0.0,0.004543728435302323,1.120712676,1.1088989820682138,1.132526369931786,False,1.1088989820682138,1.1321599326343155
161,2023-10-04 11:06:00,11.0,6.0,4.0,10.0,2023.0,1.1219,1.1232,1.1197,1.1208,129649.5,1.122,1.1224,-1,0.0,0.0,0.0040218642176511905,1.120712676,1.110255829034107,1.131169522965893,False,1.110255829034107,1.131169522965893
162,2023-10-04 11:07:00,11.0,7.0,4.0,10.0,2023.0,1.1209,1.1229,1.1203,1.1216,93749.0,1.1208,1.1219,1,0.0,0.0,0.003310932108825563,1.120712676,1.1121042525170535,1.1293210994829463,False,1.1121042525170535,1.1293210994829463
163,2023-10-04 11:08:00,11.0,8.0,4.0,10.0,2023.0,1.1214,1.1245,1.1213,1.1235,133093.1,1.1216,1.1209,1,0.0,0.0,0.0032554660544128274,1.120712676,1.1122484642585266,1.1291768877414732,False,1.1122484642585266,1.1291768877414732
164,2023-10-04 11:09:00,11.0,9.0,4.0,10.0,2023.0,1.1236,1.1285,1.1232,1.1283,223599.3,1.1235,1.1214,1,0.0,0.0,0.004277733027206455,1.120712676,1.1095905701292632,1.1318347818707366,False,1.1122484642585266,1.1291768877414732
165,2023-10-04 11:10:00,11.0,10.0,4.0,10.0,2023.0,1.1284,1.1287,1.1234,1.1238,137009.3,1.1283,1.1236,-1,0.0,0.0,0.0047888665136032686,1.120712676,1.1082616230646314,1.1331637289353684,False,1.1122484642585266,1.1291768877414732
166,2023-10-04 11:11:00,11.0,11.0,4.0,10.0,2023.0,1.1237,1.1255,1.1214,1.1216,85090.4,1.1238,1.1284,-1,0.0,0.0,0.0044444332568016305,1.120712676,1.1091571495323156,1.1322682024676842,False,1.1122484642585266,1.1291768877414732
167,2023-10-04 11:12:00,11.0,12.0,4.0,10.0,2023.0,1.1215,1.1232,1.12,1.1232,149171.3,1.1216,1.1237,1,1.1287,0.0,0.00382221662840075,1.123375117,1.113437353766158,1.133312880233842,False,1.113437353766158,1.1291768877414732
168,2023-10-04 11:13:00,11.0,13.0,4.0,10.0,2023.0,1.1231,1.1231,1.1196,1.1206,108512.6,1.1232,1.1215,-1,0.0,0.0,0.0037111083142003986,1.123375117,1.1137262353830788,1.133023998616921,False,1.1137262353830788,1.1291768877414732
169,2023-10-04 11:14:00,11.0,14.0,4.0,10.0,2023.0,1.1207,1.1231,1.1203,1.1225,77877.5,1.1206,1.1231,1,0.0,0.0,0.003255554157100156,1.123375117,1.1149106761915395,1.1318395578084604,False,1.1149106761915395,1.1291768877414732
170,2023-10-04 11:15:00,11.0,15.0,4.0,10.0,2023.0,1.1225,1.1232,1.1212,1.1215,67391.7,1.1225,1.1207,-1,0.0,1.1196,0.002627777078550079,1.122116745,1.1152845245957699,1.1289489654042302,False,1.1152845245957699,1.1289489654042302
171,2023-10-04 11:16:00,11.0,16.0,4.0,10.0,2023.0,1.1216,1.1271,1.1215,1.127,129337.4,1.1215,1.1225,1,0.0,0.0,0.004113888539275064,1.122116745,1.1114206347978848,1.1328128552021153,False,1.1152845245957699,1.1289489654042302
172,2023-10-04 11:17:00,11.0,17.0,4.0,10.0,2023.0,1.1269,1.1325,1.1261,1.132,214278.3,1.127,1.1216,1,0.0,0.0,0.005256944269637513,1.122116745,1.1084486898989425,1.1357848001010575,True,1.1152845245957699,1.1289489654042302
173,2023-10-04 11:18:00,11.0,18.0,4.0,10.0,2023.0,1.1323,1.1347,1.1301,1.1347,330405.4,1.132,1.1269,1,0.0,0.0,0.004928472134818725,1.122116745,1.1093027174494714,1.1349307725505287,True,1.1152845245957699,1.1349307725505287
174,2023-10-04 11:19:00,11.0,19.0,4.0,10.0,2023.0,1.1347,1.1348,1.1305,1.1323,123822.6,1.1347,1.1323,-1,0.0,0.0,0.004614236067409348,1.122116745,1.1101197312247357,1.1341137587752643,True,1.1152845245957699,1.1341137587752643
175,2023-10-04 11:20:00,11.0,20.0,4.0,10.0,2023.0,1.1325,1.134,1.13,1.1309,128266.1,1.1323,1.1347,-1,0.0,0.0,0.004307118033704676,1.122116745,1.110918238112368,1.1333152518876322,True,1.1152845245957699,1.1333152518876322
176,2023-10-04 11:21:00,11.0,21.0,4.0,10.0,2023.0,1.1307,1.1328,1.1291,1.1318,93378.0,1.1309,1.1325,1,1.1348,0.0,0.004003559016852357,1.126344497,1.115935243556184,1.136753750443816,True,1.115935243556184,1.1333152518876322
177,2023-10-04 11:22:00,11.0,22.0,4.0,10.0,2023.0,1.1318,1.1348,1.1315,1.1331,140484.2,1.1318,1.1307,1,0.0,0.0,0.0036517795084262186,1.126344497,1.1168498702780918,1.1358391237219083,True,1.1168498702780918,1.1333152518876322
178,2023-10-04 11:23:00,11.0,23.0,4.0,10.0,2023.0,1.133,1.1341,1.1319,1.1333,82886.6,1.1331,1.1318,1,0.0,1.1291,0.00292588975421321,1.127262998,1.1196556846390455,1.1348703113609544,True,1.1196556846390455,1.1333152518876322
179,2023-10-04 11:24:00,11.0,24.0,4.0,10.0,2023.0,1.1333,1.135,1.13,1.1338,130784.3,1.1333,1.133,1,0.0,0.0,0.003962944877106663,1.127262998,1.1169593413195227,1.1375666546804772,True,1.1196556846390455,1.1333152518876322
180,2023-10-04 11:25:00,11.0,25.0,4.0,10.0,2023.0,1.1335,1.1385,1.09,1.1098,2882457.7,1.1338,1.1333,-1,0.0,0.0,0.026231472438553324,1.127262998,1.0590611696597614,1.1954648263402385,False,1.1196556846390455,1.1954648263402385
181,2023-10-04 11:26:00,11.0,26.0,4.0,10.0,2023.0,1.1097,1.1103,1.0868,1.091,1633815.3,1.1098,1.1335,-1,0.0,0.0,0.0248657362192767,1.127262998,1.0626120838298805,1.1919139121701194,False,1.0626120838298805,1.1919139121701194
182,2023-10-04 11:27:00,11.0,27.0,4.0,10.0,2023.0,1.091,1.094,1.0841,1.0886,1107902.9,1.091,1.1097,-1,1.1385,0.0,0.01738286810963836,1.131008665,1.0858132079149403,1.1762041220850596,False,1.0858132079149403,1.1762041220850596
183,2023-10-04 11:28:00,11.0,28.0,4.0,10.0,2023.0,1.0885,1.0937,1.0825,1.0879,761836.2,1.0886,1.091,-1,0.0,0.0,0.014291434054819118,1.131008665,1.0938509364574702,1.1681663935425297,False,1.0938509364574702,1.1681663935425297
184,2023-10-04 11:29:00,11.0,29.0,4.0,10.0,2023.0,1.0879,1.0896,1.0771,1.0825,917328.3,1.0879,1.0885,-1,0.0,0.0,0.013395717027409538,1.131008665,1.096179800728735,1.1658375292712648,False,1.096179800728735,1.1658375292712648
185,2023-10-04 11:30:00,11.0,30.0,4.0,10.0,2023.0,1.0825,1.0829,1.0486,1.0489,3255687.5,1.0825,1.0879,-1,0.0,0.0,0.023847858513704766,1.131008665,1.0690042328643676,1.1930130971356323,False,1.0690042328643676,1.1658375292712648
186,2023-10-04 11:31:00,11.0,31.0,4.0,10.0,2023.0,1.0492,1.0545,1.0401,1.0462,2563003.7,1.0489,1.0825,-1,0.0,0.0,0.019123929256852367,1.131008665,1.0812864489321838,1.180730881067816,False,1.0812864489321838,1.1658375292712648
187,2023-10-04 11:32:00,11.0,32.0,4.0,10.0,2023.0,1.0466,1.047,1.035,1.0396,1495708.7,1.0462,1.0492,-1,0.0,0.0,0.015561964628426189,1.131008665,1.0905475569660918,1.171469773033908,False,1.0905475569660918,1.1658375292712648
188,2023-10-04 11:33:00,11.0,33.0,4.0,10.0,2023.0,1.0395,1.0407,1.0263,1.0267,1732733.0,1.0396,1.0466,-1,0.0,0.0,0.01498098231421308,1.131008665,1.092058110983046,1.1699592190169539,False,1.092058110983046,1.1658375292712648
189,2023-10-04 11:34:00,11.0,34.0,4.0,10.0,2023.0,1.0267,1.0331,1.0245,1.0259,1157170.6,1.0267,1.0395,-1,0.0,0.0,0.01179049115710651,1.131008665,1.100353387991523,1.161663942008477,False,1.100353387991523,1.161663942008477
190,2023-10-04 11:35:00,11.0,35.0,4.0,10.0,2023.0,1.0258,1.0361,1.0217,1.028,1219294.0,1.0259,1.0267,1,0.0,0.0,0.013095245578553238,1.131008665,1.0969610264957614,1.1650563035042385,False,1.0969610264957614,1.161663942008477
191,2023-10-04 11:36:00,11.0,36.0,4.0,10.0,2023.0,1.0281,1.0441,1.0278,1.0431,1304731.6,1.028,1.0258,1,0.0,0.0,0.01469762278927661,1.131008665,1.0927948457478809,1.169222484252119,False,1.0927948457478809,1.161663942008477
192,2023-10-04 11:37:00,11.0,37.0,4.0,10.0,2023.0,1.043,1.0472,1.0409,1.0466,781778.3,1.0431,1.0281,1,0.0,1.0217,0.010498811394638291,1.094572443,1.0672755333739403,1.1218693526260595,False,1.0672755333739403,1.1218693526260595
193,2023-10-04 11:38:00,11.0,38.0,4.0,10.0,2023.0,1.0465,1.0472,1.0433,1.0447,387970.2,1.0466,1.043,-1,0.0,0.0,0.007199405697319153,1.094572443,1.0758539881869702,1.1132908978130296,False,1.0758539881869702,1.1132908978130296
194,2023-10-04 11:39:00,11.0,39.0,4.0,10.0,2023.0,1.0447,1.0478,1.0425,1.0467,509348.8,1.0447,1.0465,1,0.0,0.0,0.006249702848659618,1.094572443,1.078323215593485,1.1108216704065148,False,1.078323215593485,1.1108216704065148
195,2023-10-04 11:40:00,11.0,40.0,4.0,10.0,2023.0,1.0466,1.0477,1.0442,1.0468,330207.2,1.0467,1.0447,1,0.0,0.0,0.004874851424329838,1.094572443,1.0818978292967423,1.1072470567032575,False,1.0818978292967423,1.1072470567032575
196,2023-10-04 11:41:00,11.0,41.0,4.0,10.0,2023.0,1.0467,1.0751,1.0467,1.0677,2093008.5,1.0468,1.0466,1,0.0,0.0,0.016637425712164908,1.094572443,1.051315136148371,1.1378297498516288,False,1.051315136148371,1.1072470567032575
197,2023-10-04 11:42:00,11.0,42.0,4.0,10.0,2023.0,1.0677,1.0741,1.0659,1.0711,530385.7,1.0677,1.0467,1,0.0,0.0,0.012418712856082446,1.094572443,1.0622837895741855,1.1268610964258143,False,1.0622837895741855,1.1072470567032575
198,2023-10-04 11:43:00,11.0,43.0,4.0,10.0,2023.0,1.0708,1.0751,1.0702,1.0703,437167.2,1.0711,1.0677,-1,0.0,0.0,0.008659356428041175,1.094572443,1.0720581162870928,1.117086769712907,False,1.0720581162870928,1.1072470567032575
199,2023-10-04 11:44:00,11.0,44.0,4.0,10.0,2023.0,1.0703,1.0712,1.0646,1.0666,464895.3,1.0703,1.0708,-1,0.0,0.0,0.007629678214020557,1.094572443,1.0747352796435465,1.1144096063564533,False,1.0747352796435465,1.1072470567032575
200,2023-10-04 11:45:00,11.0,45.0,4.0,10.0,2023.0,1.0665,1.068,1.0631,1.0646,385739.7,1.0666,1.0703,-1,1.0751,0.0,0.006264839107010342,1.088081629,1.071793047321773,1.104370210678227,False,1.071793047321773,1.104370210678227
